img_search_addr,score,img_url
"서울특별시 성동구 마장로 185,태평양수산",4.5,https://place.map.kakao.com/10898991
"서울특별시 성동구 상원길 40,죽변항",3.1,https://place.map.kakao.com/16379177
"서울특별시 성동구 무학로2길 46,조마루 감자탕",2.2,https://place.map.kakao.com/9401179
"서울특별시 성동구 마조로19길 7,한우고집",4.1,https://place.map.kakao.com/12990847
"서울특별시 성동구 성수일로8길 39,정 참치",4.8,https://place.map.kakao.com/23279805
"서울특별시 성동구 마장로 196,유래회관",4.1,https://place.map.kakao.com/8038298
"서울특별시 성동구 성수일로10길 26,천미향",2.2,https://place.map.kakao.com/302275004
"서울특별시 성동구 독서당로40길 25-1,부부요리단",3.1,https://place.map.kakao.com/24506795
"서울특별시 성동구 금호산2길 13,용가네",0.0,https://place.map.kakao.com/27264614
"서울특별시 성동구 동일로 143,본가큰댁설렁탕.생고기",장소 없음,없음
"서울특별시 성동구 상원길 51,민정식당 서울숲직영점",3.1,https://place.map.kakao.com/1898053926
"서울특별시 성동구 마장로35길 70,몽실이네토종한우",장소 없음,없음
"서울특별시 성동구 독서당로48길 8-1,메밀촌 봉평막국수",4.6,https://place.map.kakao.com/2027465161
"서울특별시 성동구 행당로15길 2-1,만두전빵",3.9,https://place.map.kakao.com/15831022
"서울특별시 성동구 무수막길 89,신금호숯불갈비 본점",장소 없음,없음
"서울특별시 성동구 행당로8길 9,마포갈비생등심",2.1,https://place.map.kakao.com/12153988
"서울특별시 성동구 마장로35길 68,마장동한우촌",2.5,https://place.map.kakao.com/8603223
"서울특별시 성동구 마장로31길 40,마장골한우숯불구이",3.8,https://place.map.kakao.com/25548806
"서울특별시 성동구 마장로37길 53,마장 고기마을",1.4,https://place.map.kakao.com/24265123
"서울특별시 성동구 독서당로 223,락앤웍 옥수점",3.3,https://place.map.kakao.com/1991062345
"서울특별시 성동구 성수일로 77,라이홍",2.5,https://place.map.kakao.com/24006514
"서울특별시 성동구 고산자로 284,봉평골 메밀막국수",3.0,https://place.map.kakao.com/659770759
"서울특별시 성동구 성수이로7길 7,원할머니보쌈.족발 성수점",장소 없음,없음
"서울특별시 성동구 왕십리로 134,청죽골",3.4,https://place.map.kakao.com/1944703404
"서울특별시 성동구 왕십리로24길 16,주식회사 꽃보다족발",4.4,https://place.map.kakao.com/10730170
"서울특별시 성동구 상원길 19,청정옥",,https://place.map.kakao.com/14835759
"서울특별시 성동구 성수이로 119,라온 석갈비",3.4,https://place.map.kakao.com/409099561
"서울특별시 성동구 왕십리로24길 12,한방닭한마리",0.0,https://place.map.kakao.com/1598736504
"서울특별시 성동구 왕십리로20길 18,돈구어",3.6,https://place.map.kakao.com/1167534917
"서울특별시 성동구 성수일로12길 20,또와",3.7,https://place.map.kakao.com/163924822
"서울특별시 성동구 성수일로12길 34,성수낙지",4.0,https://place.map.kakao.com/17295655
"서울특별시 성동구 왕십리로14길 32-3,홍천숯닭",4.7,https://place.map.kakao.com/1775388618
"서울특별시 성동구 동일로 143,호남밥상",4.8,https://place.map.kakao.com/222639972
"서울특별시 성동구 성수일로12길 20,고기다 성수점",장소 없음,없음
"서울특별시 성동구 마장로 323,연평도 목포 산꽃게",3.2,https://place.map.kakao.com/17358375
"서울특별시 성동구 무학봉28길 21,최영희 언양불고기",3.1,https://place.map.kakao.com/18521353
"서울특별시 성동구 사근동길 56,참진한순대국",3.4,https://place.map.kakao.com/1234182857
"서울특별시 성동구 왕십리로 66-26,혁신풍천민물장어 서울숲점",4.3,https://place.map.kakao.com/1438214644
"서울특별시 성동구 자동차시장1길 24-1,청해루",3.6,https://place.map.kakao.com/9515299
"서울특별시 성동구 왕십리로28길 5,양자강",3.2,https://place.map.kakao.com/7997377
"서울특별시 성동구 금호로 47-1,무쇠막 연탄구이",장소 없음,없음
"서울특별시 성동구 용답19길 14,목포식당",4.5,https://place.map.kakao.com/1025576289
"서울특별시 성동구 상원길 19,청담순대국",3.6,https://place.map.kakao.com/1629756528
"서울특별시 성동구 마조로9길 6-5,핏제리아 달 포르노",3.4,https://place.map.kakao.com/1728312354
"서울특별시 성동구 용답중앙길 92,찜사랑해물",4.3,https://place.map.kakao.com/26982112
"서울특별시 성동구 상원1길 41,힘냉면",장소 없음,없음
"서울특별시 성동구 마장로 315,화로구이",,https://place.map.kakao.com/5800957
"서울특별시 성동구 뚝섬로 389,한촌설렁탕성수뚝도점",2.9,https://place.map.kakao.com/17183123
"서울특별시 성동구 고산자로 349,한우와바다",3.8,https://place.map.kakao.com/23641370
"서울특별시 성동구 성수이로7가길 6,한세희복집",2.9,https://place.map.kakao.com/16056122
"서울특별시 성동구 무학로 36,한국집식당",4.6,https://place.map.kakao.com/8635052
"서울특별시 성동구 상원10길 4-1,제주올레 2호점",4.9,https://place.map.kakao.com/444869253
"서울특별시 성동구 한림말길 18,전주본가영양돌솥밥",3.9,https://place.map.kakao.com/9392434
"서울특별시 성동구 독서당로 194-1,장군갈비",3.9,https://place.map.kakao.com/16875232
"서울특별시 성동구 고산자로12길 1-1,일품백송칼국수",3.7,https://place.map.kakao.com/12435138
"서울특별시 성동구 상원길 36,서래 왕차돌 뚝섬점",장소 없음,없음
"서울특별시 성동구 성수이로20길 10,이북집찹쌀순대",2.5,https://place.map.kakao.com/2013967283
"서울특별시 성동구 행당로17길 24,푸줏간생고기점",4.4,https://place.map.kakao.com/11820650
"서울특별시 성동구 성덕정15길 4-17,푸른바다횟집",3.8,https://place.map.kakao.com/269389813
"서울특별시 성동구 광나루로 248-1,유향소",2.9,https://place.map.kakao.com/15308978
"서울특별시 성동구 연무장7길 16,유진참치",1.7,https://place.map.kakao.com/16709438
"서울특별시 성동구 왕십리로5길 10,푸드카페",2.9,https://place.map.kakao.com/510084127
"서울특별시 성동구 성수이로 54,탕가네",4.9,https://place.map.kakao.com/27161169
"서울특별시 성동구 사근동길 4,우리돈가",4.7,https://place.map.kakao.com/12010910
"서울특별시 성동구 마조로15가길 27,순자네코다리조림",5.0,https://place.map.kakao.com/533106502
"서울특별시 성동구 성수일로8길 53,맛보래",3.0,https://place.map.kakao.com/16443839
"서울특별시 성동구 광나루로11길 3,석천해장국 아구찜",4.3,https://place.map.kakao.com/1274192748
"서울특별시 성동구 아차산로7길 17-1,착한짜장",3.4,https://place.map.kakao.com/19034688
"서울특별시 성동구 장터길 17-1,돈경",4.1,https://place.map.kakao.com/1114113170
"서울특별시 성동구 독서당로 296-1,진숙맛집",4.7,https://place.map.kakao.com/929007922
"서울특별시 성동구 독서당로 160,삼원옥수해천탕",4.3,https://place.map.kakao.com/21333338
"서울특별시 성동구 연무장7길 12,돼지네",4.6,https://place.map.kakao.com/8272583
"서울특별시 성동구 상원10길 6,풍년정육점식당",4.1,https://place.map.kakao.com/21238172
"서울특별시 성동구 마장로 326,들창코 본점",3.8,https://place.map.kakao.com/12077409
"서울특별시 성동구 고산자로8길 26,동해루",,https://place.map.kakao.com/15903201
"서울특별시 성동구 성수일로12길 23,전자방",,https://place.map.kakao.com/827964793
"서울특별시 성동구 동일로 185,본토고기구이",4.9,https://place.map.kakao.com/12561903
"서울특별시 성동구 마조로5길 5,청년감자탕순대국(왕십리역점)",장소 없음,없음
"서울특별시 성동구 마조로 25,이가갈비",2.4,https://place.map.kakao.com/10674476
"서울특별시 성동구 한림말1길 15-2,동보성",3.7,https://place.map.kakao.com/16057141
"서울특별시 성동구 마장로23길 4,대촌정",5.0,https://place.map.kakao.com/21420385
"서울특별시 노원구 동일로192길 26,청담 생고기",4.3,https://place.map.kakao.com/668412779
"서울특별시 노원구 화랑로 457,태릉풍천장어",3.4,https://place.map.kakao.com/1653381358
"서울특별시 노원구 공릉로 166,황토닭갈비",4.5,https://place.map.kakao.com/185218264
"서울특별시 노원구 동일로190길 58,지동",3.3,https://place.map.kakao.com/1568288259
"서울특별시 노원구 동일로217가길 31,영양센타",3.5,https://place.map.kakao.com/10642991
"서울특별시 노원구 한글비석로 235,샤부넘버원",4.2,https://place.map.kakao.com/1348178019
"서울특별시 노원구 동일로192가길 9,이가화로",5.0,https://place.map.kakao.com/597499563
"서울특별시 노원구 동일로192길 46,쌍둥이 가원양꼬치",4.0,https://place.map.kakao.com/1199098275
"서울특별시 노원구 동일로242길 91-1,춘향골 남원추어탕",4.3,https://place.map.kakao.com/13332123
"서울특별시 노원구 동일로242가길 32,등촌샤브칼국수",4.3,https://place.map.kakao.com/1765003061
"서울특별시 노원구 노원로 412,숟가락반상마실",,https://place.map.kakao.com/1601456521
"서울특별시 중구 을지로1길 8,제주본가",3.5,https://place.map.kakao.com/9444240
"서울특별시 중구 다산로46길 17,파티n프렌즈",,https://place.map.kakao.com/319632202
"서울특별시 중구 을지로 101,을지로 전주옥",,https://place.map.kakao.com/9387801
"서울특별시 중구 남대문로9길 40,담비곱창",4.5,https://place.map.kakao.com/1055445422
"서울특별시 중구 청구로8길 19,명운 참 숯불구이",4.1,https://place.map.kakao.com/27310143
"서울특별시 중구 수표로 43,양문 을지로점",장소 없음,없음
"서울특별시 중구 서소문로9길 28,돌담길",4.7,https://place.map.kakao.com/672447280
"서울특별시 중구 퇴계로 411-34,발라닭 신당점",,https://place.map.kakao.com/1690664927
"서울특별시 중구 마른내로 169,본스치킨 동대문점",5.0,https://place.map.kakao.com/18443409
"서울특별시 강서구 방화동로 59,방화동 아구찜",0.0,https://place.map.kakao.com/1546695000
"서울특별시 강서구 우장산로15길 3,신안갯벌세발낙지",5.0,https://place.map.kakao.com/11505249
"서울특별시 강서구 공항대로 16,김포공항 기와집",0.0,https://place.map.kakao.com/806369614
"서울특별시 성북구 개운사길 27,한식집밥",3.8,https://place.map.kakao.com/1235398413
"서울특별시 관악구 난곡로24길 12,두꺼비정육식당",3.0,https://place.map.kakao.com/24286987
"서울특별시 관악구 신림로 312,본동소바/돈가스",3.1,https://place.map.kakao.com/1283802811
"서울특별시 관악구 관악로14길 16,진안 흑돼지농장",3.9,https://place.map.kakao.com/449662512
"서울특별시 관악구 난곡로 170-6,난곡산장",4.0,https://place.map.kakao.com/12428833
"서울특별시 관악구 낙성대로 22-5,칠곡 본점",장소 없음,없음
"서울특별시 관악구 관악로14나길 10,쥬벤쿠바(Juven Cuba)",장소 없음,없음
"서울특별시 관악구 남부순환로226길 31,킷사서울",3.3,https://place.map.kakao.com/1153635092
"서울특별시 관악구 관악로14길 105,제주청정돼지 어멍",5.0,https://place.map.kakao.com/305988158
"서울특별시 관악구 남부순환로 1588,홍콩반점0410(신림점)",장소 없음,없음
"서울특별시 관악구 난곡로34길 12,성민육개장",4.7,https://place.map.kakao.com/314743766
"서울특별시 관악구 관악로14길 71,텐동요츠야",3.7,https://place.map.kakao.com/1226967920
"서울특별시 관악구 조원로16길 33,감쪽같이",4.2,https://place.map.kakao.com/2127450020
"서울특별시 관악구 관악로 154-5,키라키라윤 샤로수길점",4.1,https://place.map.kakao.com/1792178629
"서울특별시 관악구 봉천로 484,완산정",3.2,https://place.map.kakao.com/16502330
"서울특별시 관악구 관악로12길 3-8,이태리파파",4.5,https://place.map.kakao.com/1924197516
"서울특별시 관악구 난우길 26,한방오리탕",3.4,https://place.map.kakao.com/12079644
"서울특별시 관악구 남현길 18,계성치킨",3.6,https://place.map.kakao.com/9495354
"서울특별시 관악구 신림로 286,동해(東海)",장소 없음,없음
"서울특별시 관악구 봉천로 600,팔일오광복점(8.15광복점)",0.0,https://place.map.kakao.com/2070628432
"서울특별시 관악구 난곡로 180,명태어장 난곡점",3.7,https://place.map.kakao.com/1827123857
"서울특별시 관악구 난곡로30길 8,돈뼈락",5.0,https://place.map.kakao.com/16762263
"서울특별시 양천구 월정로 60,우리토종삼계탕",4.3,https://place.map.kakao.com/11801574
"서울특별시 양천구 중앙로 259,본말감자탕 신정네거리역점",2.8,https://place.map.kakao.com/1513330010
"서울특별시 종로구 북촌로5길 6,마산해물아구찜",3.8,https://place.map.kakao.com/7863703
"서울특별시 강남구 봉은사로 333,대가방",3.3,https://place.map.kakao.com/7815078
"서울특별시 강남구 테헤란로113길 13,바다풍경",4.1,https://place.map.kakao.com/1057804025
"서울특별시 강남구 선릉로 604,수백당 삼성동점",3.5,https://place.map.kakao.com/213776157
"서울특별시 강남구 테헤란로84길 23,석기정",4.1,https://place.map.kakao.com/16905039
"서울특별시 강남구 강남대로94길 23,하우마라탕",3.6,https://place.map.kakao.com/2104936093
"서울특별시 강남구 봉은사로 312,유다까",4.5,https://place.map.kakao.com/16036850
